source,name,primary_language,all_languages,classification,antipatterns,last_activity,stars_or_commits,forks,description
github:hyperpolymath,rpa-elysium,Rust,"Just Rust Shell Scheme Dockerfile Zig Gleam Idris",CLEAN,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-14T14:53:02Z,4,0,"RPA paradise - robotic process automation toolkit"
github:hyperpolymath,palimpsest-plasma,Rust,"Scheme Just Nickel CSS Elixir HTML Shell Rust",CLEAN,UNVERIFIED_RUST,2026-07-14T14:52:34Z,2,0,"Governance automation engine for the Palimpsest-MPL ecosystem — OCaml policies evaluating repo state against license/governance obligations."
github:hyperpolymath,laniakea,Elixir,"Shell TypeScript ReScript JavaScript Just Nickel Elixir Scheme Idris Alloy CUE",MIGRATE,DENO_NOT_BUN,2026-07-14T14:52:03Z,2,0,"The browser isn't a client — it's a peer node in a distributed system where state flows and converges."
github:hyperpolymath,feedback-o-tron,Elixir,"Nickel Elixir Dockerfile Tree-sitter Query Julia Just Shell Zig Scheme",CLEAN,NIF_WITHOUT_SNIF DIRECT_FFI_NO_HEXADECA,2026-07-14T14:51:11Z,2,0,"Automated multi-platform feedback submission tool"
github:hyperpolymath,empty-linter,JavaScript,"Just Nickel JavaScript Zig Shell Scheme",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-14T00:13:35Z,2,0,"Negative-space diagnostics for invisible character detection"
github:hyperpolymath,trope-checker,Idris,"Dockerfile Shell Just Nickel Scheme Idris Zig Agda Rocq Prover Lean TLA Rust",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-13T22:00:18Z,1,0,""
github:hyperpolymath,statistikles,Julia,"Dockerfile Shell Scheme Nickel Just Zig Julia Agda CUE JavaScript",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-13T14:53:12Z,2,0,"Neurosymbolic statistical analysis assistant — Julia computes  LLMs route  nothing is fabricated"
github:hyperpolymath,a2ml-validate-action,Nickel,"Dockerfile Shell Scheme Nickel Just Zig",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-13T14:27:46Z,2,0,"GitHub Action to validate A2ML manifest files"
github:hyperpolymath,proven-tests-and-benches,Idris,"Just Idris Shell Dockerfile Nickel",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-13T14:26:24Z,1,0,""
github:hyperpolymath,jtv-halting-islands-ct,Python,"Python",KILL,NONE,2026-07-13T13:34:08Z,1,0,""
github:hyperpolymath,standards,HTML,"Scheme Shell Just Nickel Haskell Zig Idris JavaScript Rust Roff HTML TeX CSS Ada WebAssembly Python C Tree-sitter Query Dockerfile TypeScript Ruby Julia Elixir Agda Liquid PHP NewLisp Mermaid OCaml Dune SCSS Logtalk Lua Gleam",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-13T13:30:12Z,3,0,"Organization-wide standards and specifications"
github:hyperpolymath,marches,Lean,"Lean",DONE,NONE,2026-07-13T13:22:33Z,1,0,"Typed region composition for routed networks — a Lean 4 proof kernel where ill-typed region crossings are unconstructible"
github:hyperpolymath,typefix-zero,Shell,"Dockerfile Shell Nickel Just Scheme Idris Zig Agda Rocq Prover Lean TLA",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-13T13:15:07Z,1,0,"μType₀ - Don't like typing in programming languages? You're gonna hate this!"
github:hyperpolymath,k9-validate-action,Just,"Dockerfile Shell Scheme Nickel Just Zig",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-13T12:59:49Z,2,0,"GitHub Action to validate K9 configuration files"
github:hyperpolymath,casket-ssg,Haskell,"Haskell Nickel Zig Shell Just HTML CSS",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-13T11:13:14Z,2,0,"Pure functional static site generator in Haskell — extracted from polystack"
github:hyperpolymath,hybrid-automation-router,Rust,"Shell Scheme Nickel Just Rust Zig Idris",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-13T11:13:09Z,2,0,"Hybrid Automation Router — Intelligent event routing for automation targets"
github:hyperpolymath,twingate-helm-deploy,Nickel,"Just Scheme Shell Go Template Nickel Zig",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-13T07:19:40Z,2,0,"Helm-based deployment of Twingate Connector into Kubernetes. Part of FlatRacoon Network Stack."
github:hyperpolymath,seamstress,Rust,"Scheme Shell Elixir Rust Nickel Just",CLEAN,NIF_WITHOUT_SNIF UNVERIFIED_RUST,2026-07-13T07:19:09Z,2,0,"Seamstress: architectural seams as first-class artifacts - documented  checkable  evolvable boundaries between components"
github:hyperpolymath,betlang,Rust,"Dockerfile Shell Scheme Just Rust Racket Chapel C Julia Nickel Vim Script Lua Zig HTML CSS JavaScript Erlang Gleam TeX Lean TypeScript Idris",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-13T07:19:05Z,2,0,"Nextgen language: betlang"
github:hyperpolymath,haec,Just,"Dockerfile Shell Just Nickel Scheme Idris Zig Agda Rocq Prover Lean TLA",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-13T07:18:58Z,1,0,"Haec — transformation language for honest  graded transformations (preserve/project/fuse/attenuate)  as part of a Turing Complete language with (classical) tropes as first class.."
github:hyperpolymath,nexia-list,Rust,"Rust ReScript HTML CSS JavaScript Scheme Shell Just Nickel",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN,2026-07-13T07:18:02Z,3,0,"Cross-platform personal knowledge management - spatial notes  relationships  and agents"
github:hyperpolymath,claude-integrations,JavaScript,"Scheme Elixir Shell Just Nickel Haskell JavaScript CSS HTML",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-12T20:26:52Z,2,0,"Claude integrations (browser  LSP  IDE  bridge)"
github:hyperpolymath,hermeneia,Nickel,"Dockerfile Shell Nickel Idris Just Scheme Zig Agda Rocq Prover Lean TLA",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-12T20:21:59Z,1,0,"Hermeneia is an experimental query language for voking stored particulars from Vocarium under declared use-models."
github:hyperpolymath,proven-servers,Zig,"Dockerfile Shell Scheme Nickel Just Zig C Idris Rust Gleam Elixir ReScript JavaScript Haskell Dune OCaml Ada Julia C# Java CMake C++ Go Kotlin Swift Dart Lua PHP Ruby",MIGRATE,NIF_WITHOUT_SNIF UNVERIFIED_RUST NODE_NOT_BUN,2026-07-12T20:00:20Z,2,0,"Formally verified server components — 94 protocol skeletons  8 core primitives  6 connector interfaces. Idris2 ABI + Zig FFI."
github:hyperpolymath,trope-particularity-workbench,Just,"Dockerfile Shell Just Nickel Scheme Idris Zig Agda Rocq Prover Lean TLA HTML",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-12T20:00:16Z,1,0,""
github:hyperpolymath,odds-and-sods-package-manager,Elixir,"Scheme Shell ReScript Elixir Julia HTML Rust Dockerfile Nickel Zig Idris Just JavaScript",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN,2026-07-12T20:00:10Z,2,0,"Federated  multi-language package manager with formal verification and trust pipeline."
github:hyperpolymath,cargo-zigbuild,Rust,"C++ C Rust Dockerfile Shell Nickel Idris Just Scheme",FORK,NONE,2026-07-12T19:37:59Z,1,0,"{{DESCRIPTION}}"
github:hyperpolymath,valence-shell,Rust,"Scheme Dockerfile Just Rust Shell C Elixir ReScript OCaml Zig Agda Rocq Prover Isabelle Lean SMT Idris Nickel TeX",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-12T16:56:04Z,2,0,"Formally verified shell implementing the MAA (Mutually Assured Accountability) Framework — every operation backed by machine-checkable proofs."
github:hyperpolymath,nickel-augmentation,Shell,"Scheme Nickel Shell Just",DONE,NONE,2026-07-12T14:05:59Z,2,0,"Nickel configuration language tools"
github:hyperpolymath,tropical-types,Isabelle,"TypeScript Just Isabelle Lean TeX Julia Scheme Shell",MIGRATE,DENO_NOT_BUN,2026-07-12T13:49:37Z,2,0,"A short note introducing a max-plus (tropical) algebraic approach to resource-aware type systems  with applications to worst-case cost analysis and protocol typing."
github:hyperpolymath,boj-server,JavaScript,"Dockerfile Shell Scheme Nickel Just Idris Zig JavaScript HTML Rust ReScript Ruby CUE Elixir CSS TLA",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-12T12:26:33Z,3,0,"The Estate's primary MCP server — GitHub  GitLab  and 115+ capability cartridges. Formally verified BoJ-server-ABI in Idris2 0.8.0 (%default total) with safety lemmas for credential isolation."
github:hyperpolymath,filesoup,Rust,"Dockerfile Shell Scheme Rust Just Nickel PowerShell",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-12T11:46:37Z,2,0,"File management and analysis tools"
github:hyperpolymath,007,Rust,"Rust Just Shell Scheme Nickel Dockerfile Idris JavaScript Zig C HTML Agda Rocq Prover",MIGRATE,NIF_WITHOUT_SNIF,2026-07-12T07:38:33Z,1,0,"The Agent Meta-Language — a capability-safe language for agents that make agents. Private while dual-use safety  proof  and release boundaries mature."
github:hyperpolymath,safe-brute-force,LFE,"Shell Just Nickel Erlang ReScript JavaScript Rust LFE Scheme",MIGRATE,NIF_WITHOUT_SNIF UNVERIFIED_RUST DENO_NOT_BUN,2026-07-12T04:51:25Z,2,0,"Safe brute-force — bounded  rate-limited brute-force testing framework for authorised assessments"
github:hyperpolymath,echo-types,Agda,"Agda Just Shell Dockerfile JavaScript Scheme Nickel",MIGRATE,NONE,2026-07-12T04:48:48Z,2,0,"Constructive Agda library for Echo Types: a formal model of structured loss (non-total erasure). Mechanized Bachmann-Howard ordinals  Buchholz/Veblen hierarchies  and thermodynamic stability proofs."
github:hyperpolymath,dicti0nary-attack,Chapel,"Dockerfile Shell Nickel Rust Zig Chapel HTML CSS JavaScript Scheme",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-11T19:11:01Z,2,1,"Dictionary attack research tool — wordlist-based credential testing for authorised security assessments"
github:hyperpolymath,vcs-ircd,Rust,"Dockerfile Just Shell Nickel Julia Rust ReScript Scheme",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN,2026-07-11T19:10:59Z,2,0,"Vext IRC daemon — IRC server built on the Vext verifiable communications protocol"
github:hyperpolymath,hyperpolymath,PHP,"Just Shell CSS HTML PHP JavaScript ReScript Scheme",MIGRATE,DENO_NOT_BUN,2026-07-11T14:38:33Z,2,0,"Jonathan D.A. Jewell - Polyglot software architecture portfolio"
github:hyperpolymath,eclexia,Rust,"Scheme Dockerfile Shell Just ECL Rust CSS Nickel JavaScript Zig Agda Rocq Prover C HTML TeX Idris Makefile",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-11T14:33:56Z,2,0,"Eclexia — constraint-based resource language with dimensional types and shadow pricing"
github:hyperpolymath,nextgen-languages,Julia,"Just Shell Julia Scheme Nickel",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-11T13:42:49Z,2,0,"Experimental programming language research portfolio — structured equivalence  typed computation  resource systems  topology  and minimal core calculi."
github:hyperpolymath,rsr-template-repo,Shell,"Scheme Nickel Zig Idris Just Dockerfile Shell Agda Rocq Prover Lean TLA",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-11T11:40:41Z,2,0,"Reusable GitHub template for RSR-standard repositories: governance  CI/CD  contribution docs  and machine-readable metadata."
github:hyperpolymath,oblibeny,OCaml,"Scheme Dockerfile OCaml Nickel Dune Zig Shell Just Idris",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-11T10:34:48Z,2,0,"Oblibeny — programming language"
github:hyperpolymath,typed-wasm,Rust,"Shell Just Zig Idris JavaScript Nickel Rust Tree-sitter Query",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-11T06:26:36Z,3,0,"Idris2-proved progressive type safety for WebAssembly linear memory (regions are tables  loads are queries) — and the verified convergence ABI that independent WasmGC languages agree on."
github:hyperpolymath,polysafe-gitfixer,Rust,"Nickel Rust Shell Scheme Just",CLEAN,UNVERIFIED_RUST,2026-07-11T06:25:15Z,2,0,"A polyglot implementation of a git backup merger tool  where each component is written in the language that provides the strongest safety guarantees for that component's concerns."
github:hyperpolymath,phantom-metal-taste,Just,"Just Shell TLA Julia Rust ReScript Scheme",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN,2026-07-11T06:25:02Z,2,0,"Phantom Metal Taste — speculative execution side-channel research"
github:hyperpolymath,oikos-economics-accounting-dsl,Rust,"Just Rust Shell Scheme",CLEAN,UNVERIFIED_RUST,2026-07-11T06:24:58Z,2,0,"A typed DSL for stock-flow consistent macroeconomic modelling"
github:hyperpolymath,befunge93-vault-cracker,Nickel,"Nickel Zig Just Shell Scheme",CLEAN,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-11T06:24:54Z,2,0,"Befunge-93 vault cracker — esoteric-language puzzle solver for CTF challenges"
github:hyperpolymath,preference-injector,Just,"Just Shell Nickel Scheme",CLEAN,DENO_NOT_BUN,2026-07-10T23:03:32Z,2,0,"A powerful  type-safe preference injection system for dynamic configuration management in Deno and ReScript applications."
github:hyperpolymath,unified-dataset-vocab,Nickel,"Scheme Nickel Zig Idris Shell Just",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-10T23:03:29Z,3,0,"Formal vocabulary definitions and taxonomies for datasets — Idris2-typed proofs with Zig FFI for cross-language consumption."
github:hyperpolymath,universal-language-server-plugin,Rust,"Emacs Lisp Kotlin Lua Python TypeScript Dockerfile Rust JavaScript HTML CSS Just Nickel Zig Scheme Shell",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-10T23:03:24Z,2,0,"One server. All editors. Universal document conversion."
github:hyperpolymath,absolute-zero,Rocq Prover,"Dockerfile Shell Scheme Nickel CSS HTML Elm Zig Rust Just TeX Agda Rocq Prover Isabelle Lean Idris SMT",CLEAN,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-10T23:03:13Z,2,0,"Formal verification of Certified Null Operations and Observational Null Operations / Certified Null Disclosure: programs provably computing nothing  explored across Coq/Lean/Elm."
github:hyperpolymath,spline-archive,Shell,"Shell",ARCHIVED,NONE,2026-07-10T22:47:05Z,1,0,"Private archived snapshot of spline at transfer to metadatastician org (2026-07-10). Live repo: github.com/metadatastician/spline"
github:hyperpolymath,cleave-archive,Shell,"Shell",ARCHIVED,NONE,2026-07-10T22:47:03Z,1,0,"Private archived snapshot of cleave at transfer to metadatastician org (2026-07-10). Live repo: github.com/metadatastician/cleave"
github:hyperpolymath,groove-archive,Rust,"Rust JavaScript HTML Shell Idris Zig",ARCHIVED,NONE,2026-07-10T22:47:00Z,1,0,"Private archived snapshot of groove at transfer to metadatastician org (2026-07-10). Live repo: github.com/metadatastician/groove"
github:hyperpolymath,gossamer-archive,Zig,"Dockerfile Shell Just Java Rust Zig WebAssembly Nickel Scheme Makefile PowerShell CUE Awk HTML CSS Idris",ARCHIVED,NONE,2026-07-10T22:46:58Z,1,0,"Private archived snapshot of gossamer at transfer to metadatastician org (2026-07-10). Live repo: github.com/metadatastician/gossamer"
github:hyperpolymath,burble-archive,Elixir,"Dockerfile Shell Just Nickel CSS HTML ReScript Zig JavaScript TLA Scheme CUE PowerShell Elixir Idris C Rust",ARCHIVED,NONE,2026-07-10T22:46:52Z,1,0,"Private archived snapshot of burble at transfer to metadatastician org (2026-07-10). Live repo: github.com/metadatastician/burble"
github:hyperpolymath,bunsenite,Rust,"Just TypeScript ReScript Nix Rust Scheme Zig Shell Makefile Ruby Tcl Dockerfile TeX Nickel",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA NIX_PRESENT,2026-07-10T17:49:51Z,3,0,"Configuration language with gradual types"
github:hyperpolymath,oikosbot,Rust,"Just Haskell Shell Scheme Prolog Rust ECL Dockerfile",CLEAN,UNVERIFIED_RUST,2026-07-10T17:09:25Z,1,0,"Ecological and economic code-analysis GitHub App"
github:hyperpolymath,cccp,Nickel,"Nickel Zig Shell Scheme Just",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-10T15:30:25Z,2,0,"Manifesto and reference materials for the Campaign for Cooler Coding and Programming — ethical foundations for code work."
github:hyperpolymath,pimcore-fortress,Shell,"Scheme Nickel Shell Zig PHP Idris Just",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-10T08:37:54Z,2,0,"Superhardened Pimcore CMS ecosystem for journalists  lens-based professionals  and PR teams — DAM/PIM/CMS/DXP with content-addressable storage and federated provenance."
github:hyperpolymath,systemet,Nickel,"Dockerfile Shell Nickel Idris Just Scheme Zig Agda Rocq Prover Lean TLA",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-10T08:37:48Z,1,0,""
github:hyperpolymath,awesome-nickel,Idris,"Shell Scheme Just Idris",DONE,NONE,2026-07-10T08:37:46Z,2,0,"A curated list of awesome Nickel language resources  tools  and libraries"
github:hyperpolymath,anytype,Nickel,"Dockerfile Shell Nickel Idris Just Scheme Zig Agda Rocq Prover Lean TLA",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-10T08:37:42Z,1,0,"Pick the algebra  get the discipline...and still have totality"
github:hyperpolymath,sdp-hkdf-deployment,Nickel,"Scheme Dockerfile Nickel Shell Just",DONE,NONE,2026-07-10T08:37:40Z,3,0,"Rootless/SDP deployment configurations for HKDF cryptographic services"
github:hyperpolymath,accessibility-everywhere,JavaScript,"Shell JavaScript CSS HTML PHP Just Nickel Zig Scheme ReScript",MIGRATE,DENO_NOT_BUN NODE_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-10T08:37:38Z,2,0,"Making web accessibility a search engine ranking factor"
github:hyperpolymath,ochrance,Idris,"Scheme Nickel Zig Idris Just Shell Dockerfile C",DONE,NONE,2026-07-10T08:37:36Z,2,0,"Neurosymbolic filesystem verification with Idris2 dependent types"
github:hyperpolymath,ipv6-only,Just,"Dockerfile Scheme Tree-sitter Query Nickel Rust Just Shell",CLEAN,UNVERIFIED_RUST,2026-07-10T08:37:33Z,2,0,"IPv6-only network profile tool (aerie/network). Dual-use with ambientops subset."
github:hyperpolymath,elixir-mcp-server,Just,"Elixir Just Zig Shell Scheme",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09T22:15:46Z,2,1,"Model Context Protocol (MCP) server framework for Elixir/BEAM"
github:hyperpolymath,a2ml-showcase,HTML,"HTML Shell Scheme Just Nickel Idris",DONE,NONE,2026-07-09T21:44:51Z,2,0,"Showcase site for the A2ML (Attested Markup Language) format"
github:hyperpolymath,tree-sitter-k9,C,"Python C++ JavaScript Rust Tree-sitter Query C Scheme Shell Just TypeScript",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09T20:34:51Z,2,0,"Tree-sitter grammar for the K9 contractile format (Kennel/Yard/Hunt levels)"
github:hyperpolymath,thejeffparadox,Julia,"Just Scheme Dockerfile Nickel Julia Zig Shell HTML CSS TeX Ada",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09T11:44:44Z,2,0,"The Jeff Paradox — exploration of self-referential logic and paradox formalisation"
github:hyperpolymath,scripts,Shell,"Shell Scheme Just Julia Nickel Elixir JavaScript",MIGRATE,NONE,2026-07-09T09:34:06Z,2,0,"Collection of personal scripts and tools"
github:hyperpolymath,alloyiser,Rust,"Dockerfile Shell Scheme Nickel Just Rust Idris Zig Julia",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09T08:56:34Z,2,0,"Extract formal models from API specs and verify with Alloy"
github:hyperpolymath,affinescriptiser,Rust,"Dockerfile Shell Scheme Nickel Just Rust Idris Zig Julia",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09T08:56:30Z,2,0,"Wrap code in affine + dependent types targeting WASM via AffineScript"
github:hyperpolymath,a2ml-rs,Rust,"Dockerfile Shell Scheme Nickel Just Rust Idris Zig",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09T08:56:22Z,2,0,"Parser and renderer for A2ML (Attested Markup Language) — Rust library crate"
github:hyperpolymath,a2ml-haskell,Just,"Dockerfile Shell Scheme Nickel Just Haskell Zig",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09T08:56:18Z,2,0,"Haskell library for parsing and rendering A2ML (Attested Markup Language) — Hackage-ready"
github:hyperpolymath,git-reticulator,Rust,"Just Rust Shell Scheme Nickel CUE Idris",CLEAN,UNVERIFIED_RUST,2026-07-09T08:56:11Z,2,0,"Semantic lattice builder for git repositories using AffineScript"
github:hyperpolymath,candy-crash,Gleam,"Shell Dockerfile Just Gleam Nickel Zig HTML CSS Idris Ada",CLEAN,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09T08:55:28Z,2,0,"Candy crash — crash reproduction and isolation test harness"
